species,tissueType,tissuetype_id,clusterName,celltype_id,gene_MSU,gene,Marker_resource,PMID,Note_gene_type
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g05510,,Experimental,25442012,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g05640,Os03g0150800,Experimental,30641408,Cell-Marker gene
Oryza_sativa,flower,PO0009046,microspore,PO0020048,LOC_Os03g07140,,Experimental,21705642,Cell-Marker gene
Oryza_sativa,flower,PO0009046,tapetum,PO0025313,LOC_Os03g07140,,Experimental,21705642,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os03g07250,,Experimental,20086189,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,leaf marginal meristem,PO0025405,LOC_Os03g11540,,Experimental,11470540,Cell-Marker gene
Oryza_sativa,flower,PO0009046,carpel,PO0009030,LOC_Os03g11600,Os03g0215200,Experimental,30715478,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,carpel anlagen,PO0006005,LOC_Os03g11600,,Experimental,14729915,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,carpel anlagen,PO0006005,LOC_Os03g11600,,Experimental,12506001,Cell-Marker gene
Oryza_sativa,flower,PO0009046,floral organ,PO0025395,LOC_Os03g11600,,Experimental,21444646,Cell-Marker gene
Oryza_sativa,flower,PO0009046,awn,PO0025349,LOC_Os03g11600,,Experimental,24330191,Cell-Marker gene
Oryza_sativa,flower,PO0009046,glume,PO0009039,LOC_Os03g11614,Os03g0215400,Experimental,31806675,Cell-Marker gene
Oryza_sativa,flower,PO0009046,palea,PO0009038,LOC_Os03g11614,Os03g0215400,Experimental,31806675,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g11614,Os03g0215400,Experimental,31806675,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lodicule,PO0009036,LOC_Os03g11614,Os03g0215400,Experimental,31806675,Cell-Marker gene
Oryza_sativa,flower,PO0009046,stamen,PO0009029,LOC_Os03g11614,Os03g0215400,Experimental,31806675,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g11614,,Experimental,10852934,Cell-Marker gene
Oryza_sativa,flower,PO0009046,palea,PO0009038,LOC_Os03g11614,,Experimental,10852934,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,flower meristem,PO0000229,LOC_Os03g11614,,Experimental,16254725,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,flower meristem,PO0000229,LOC_Os03g11614,,Experimental,16146529,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g11614,,Experimental,15208396,Cell-Marker gene
Oryza_sativa,flower,PO0009046,palea,PO0009038,LOC_Os03g11614,,Experimental,15208396,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g11614,,Experimental,10852934,Cell-Marker gene
Oryza_sativa,flower,PO0009046,palea,PO0009038,LOC_Os03g11614,,Experimental,10852934,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,flower meristem,PO0000229,LOC_Os03g11614,,Experimental,20038961,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g12290,Os03g0223400,Experimental,32024696,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g12290,,Experimental,23509111,Cell-Marker gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g12290,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,vascular leaf primordium adaxial side,PO0004726,LOC_Os03g12510,,Experimental,20495379,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g13140,,Experimental,18567825,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,xylem,PO0005352,LOC_Os03g13160,,Experimental,20495379,Cell-Marker gene
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os03g14140,,Experimental,30675653,Cell-Marker gene
Oryza_sativa,native plant cell,PO0025606,epidermis,PO0005679,LOC_Os03g14370,,Experimental,18282189,Cell-Marker gene
Oryza_sativa,flower,PO0009046,pollen,PO0025281,LOC_Os03g15710,Os03g0263600,Experimental,28761138,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os03g15710,Os03g0263600,Experimental,28761138,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g18820,,Experimental,24834920,Cell-Marker gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g25280,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os03g25350,Os03g0369100,Experimental,26398804,Cell-Marker gene
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os03g25350,Os03g0369100,Experimental,26398804,Cell-Marker gene
Oryza_sativa,seed,PO0009010,aleurone layer,PO0005360,LOC_Os03g25350,,Experimental,26398804,Cell-Marker gene
Oryza_sativa,seed,PO0009010,seed coat,PO0009088,LOC_Os03g25350,,Experimental,26398804,Cell-Marker gene
Oryza_sativa,flower,PO0009046,pollen,PO0025281,LOC_Os03g27610,,Experimental,25991036,Cell-Marker gene
Oryza_sativa,seed,PO0009010,aleurone layer,PO0005360,LOC_Os03g28330,,Experimental,10555303,Cell-Marker gene
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os03g28330,,Experimental,10555303,Cell-Marker gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os03g28330,,Experimental,10555303,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,phloem,PO0005417,LOC_Os03g28330,,Experimental,10555303,Cell-Marker gene
Oryza_sativa,native plant cell,PO0025606,parenchyma cell,PO0000074,LOC_Os03g29980,,Experimental,16720649,Cell-Marker gene
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os03g31360,,Experimental,8049368,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g33650,,Experimental,15672255,Cell-Marker gene
Oryza_sativa,root,PO0009005,root stele,PO0020124,LOC_Os03g37490,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g43400,Os03g0633500,Experimental,29016933,Cell-Marker gene
Oryza_sativa,root,PO0009005,root tip,PO0000025,LOC_Os03g43400,,Experimental,21914651,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,xylem vessel,PO0025417,LOC_Os03g45370,Os03g0656500,Experimental,29696032,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,xylem,PO0005352,LOC_Os03g45370,Os03g0656500,Experimental,29696032,Cell-Marker gene
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os03g46110,,Experimental,30675653,Cell-Marker gene
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os03g49350,,Experimental,25545811,Cell-Marker gene
Oryza_sativa,bud,PO0000055,axillary bud,PO0004709,LOC_Os03g49880,,Experimental,12581309,Cell-Marker gene
Oryza_sativa,shoot axis,PO0025029,shoot lateral meristem,PO0006344,LOC_Os03g49880,,Experimental,12581309,Cell-Marker gene
Oryza_sativa,flower,PO0009046,pollen,PO0025281,LOC_Os03g50780,Os03g0716200,Experimental,31021015,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os03g50780,Os03g0716200,Experimental,31021015,Cell-Marker gene
Oryza_sativa,flower,PO0009046,tapetum,PO0025313,LOC_Os03g50780,Os03g0716200,Experimental,31021015,Cell-Marker gene
Oryza_sativa,flower,PO0009046,glume,PO0009039,LOC_Os03g51330,Os03g0723000,Experimental,31146805,Cell-Marker gene
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os03g51330,Os03g0723000,Experimental,31146805,Cell-Marker gene
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os03g51330,Os03g0723000,Experimental,31146805,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g51690,Os03g0727000,Experimental,33450933,Cell-Marker gene
Oryza_sativa,flower,PO0009046,spikelet,PO0009051,LOC_Os03g51690,Os03g0727000,Experimental,33450933,Cell-Marker gene
Oryza_sativa,flower,PO0009046,carpel,PO0009030,LOC_Os03g51690,Os03g0727000,Experimental,33450933,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g51690,,Experimental,10080693,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g51690,,Experimental,25194027,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g51690,,Experimental,10488233,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,axillary bud meristem,PO0000232,LOC_Os03g51690,,Experimental,25841039,Cell-Marker gene
Oryza_sativa,flower,PO0009046,pollen,PO0025281,LOC_Os03g52870,Os03g0738700,Experimental,33345419,Cell-Marker gene
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os03g52870,Os03g0738700,Experimental,33345419,Cell-Marker gene
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os03g52870,Os03g0738700,Experimental,33345419,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g53150,Os03g0742900,Experimental,31548376,Cell-Marker gene
Oryza_sativa,flower,PO0009046,glume,PO0009039,LOC_Os03g54170,Os03g0753100,Experimental,28018389,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g54170,Os03g0753100,Experimental,28018389,Cell-Marker gene
Oryza_sativa,flower,PO0009046,glume,PO0009039,LOC_Os03g54170,Os03g0753100,Experimental,31085810,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g54170,Os03g0753100,Experimental,31085810,Cell-Marker gene
Oryza_sativa,flower,PO0009046,glume,PO0009039,LOC_Os03g54170,Os03g0753100,Experimental,33450933,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g54170,Os03g0753100,Experimental,33450933,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g54170,Os03g0753100,Experimental,33450933,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,inflorescence branch meristem,PO0009105,LOC_Os03g54170,,Experimental,19933267,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,inflorescence meristem,PO0000230,LOC_Os03g54170,,Experimental,19933267,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,inflorescence meristem,PO0000230,LOC_Os03g54170,,Experimental,22570445,Cell-Marker gene
Oryza_sativa,flower,PO0009046,sterile lemma,PO0009040,LOC_Os03g54170,,Experimental,24372518,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os03g55290,,Experimental,16905871,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os03g55290,,Experimental,16905871,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,inflorescence meristem,PO0000230,LOC_Os03g55610,Os03g0764900,Experimental,30302902,Cell-Marker gene
Oryza_sativa,flower,PO0009046,spikelet,PO0009051,LOC_Os03g55610,Os03g0764900,Experimental,30302902,Cell-Marker gene
Oryza_sativa,leaf,PO0025034,leaf lamina,PO0020039,LOC_Os03g56950,Os03g0782500,Experimental,28805492,Cell-Marker gene
Oryza_sativa,flower,PO0009046,pollen sperm cell,PO0025121,LOC_Os03g58600,,Experimental,17675402,Cell-Marker gene
Oryza_sativa,root epidermis,PO0006036,trichoblast,PO0000262,LOC_Os03g60720,,Experimental,17098810,Cell-Marker gene
Oryza_sativa,root epidermis,PO0006036,root epidermis,PO0006036,LOC_Os03g61470,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,metaxylem,PO0000372,LOC_Os03g63390,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os03g63970,Os03g0856700,Experimental,33450933,Cell-Marker gene
Oryza_sativa,flower,PO0009046,palea,PO0009038,LOC_Os03g63970,Os03g0856700,Experimental,33450933,Cell-Marker gene
Oryza_sativa,flower,PO0009046,lemma,PO0009037,LOC_Os03g63970,Os03g0856700,Experimental,33450933,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,inflorescence meristem,PO0000230,LOC_Os04g08034,,Experimental,16753820,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g08034,,Experimental,16753820,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g13540,,Experimental,22943852,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g15840,,Experimental,11030545,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g16450,,Experimental,18037610,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g23910,Os04g0304400,Experimental,29932274,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g23910,Os04g0304400,Experimental,30303953,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,inflorescence branch meristem,PO0009105,LOC_Os04g32510,,Experimental,21963665,Cell-Marker gene
Oryza_sativa,plant embryo,PO0009009,plant embryo,PO0009009,LOC_Os04g33740,,Experimental,18713381,Cell-Marker gene
Oryza_sativa,seed,PO0009010,endosperm,PO0009089,LOC_Os04g33740,,Experimental,18713381,Cell-Marker gene
Oryza_sativa,flower,PO0009046,spikelet,PO0009051,LOC_Os04g36650,Os04g0444100,Experimental,31806675,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g37570,Os04g0448500,Experimental,24894043,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g38720,Os04g0460600,Experimental,31389120,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g39110,,Experimental,16905871,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g39110,,Experimental,16905871,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g39470,Os04g0470600,Experimental,32142141,Cell-Marker gene
Oryza_sativa,flower,PO0009046,pollen,PO0025281,LOC_Os04g39470,Os04g0470600,Experimental,32142141,Cell-Marker gene
Oryza_sativa,shoot axis,PO0025029,shoot lateral meristem,PO0006344,LOC_Os04g39770,,Experimental,23371950,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g41970,,Experimental,21976713,Cell-Marker gene
Oryza_sativa,root,PO0009005,root tip,PO0000025,LOC_Os04g41970,,Experimental,21976713,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g43050,,Experimental,15672255,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g44060,,Experimental,18037610,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g44870,,Experimental,12091721,Cell-Marker gene
Oryza_sativa,flower,PO0009046,spikelet,PO0009051,LOC_Os04g45330,,Experimental,22286138,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,phloem,PO0005417,LOC_Os04g45900,,Experimental,23012434,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g46630,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g46650,,Experimental,20811811,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cortex,PO0000258,LOC_Os04g46810,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cortex,PO0000258,LOC_Os04g46820,,Experimental,33352304,Cell-Marker gene
Oryza_sativa,root,PO0009005,root cap,PO0020123,LOC_Os04g46940,,Experimental,24064929,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,xylem,PO0005352,LOC_Os04g46940,,Experimental,24064929,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,phloem,PO0005417,LOC_Os04g47220,Os04g0559700,Experimental,30535321,Cell-Marker gene
Oryza_sativa,root,PO0009005,root endodermis,PO0005059,LOC_Os04g47220,,Experimental,18037610,Cell-Marker gene
Oryza_sativa,leaf,PO0025034,leaf mesophyll,PO0005645,LOC_Os04g47220,,Experimental,18037610,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g47890,Os04g0566600,Experimental,32723808,Cell-Marker gene
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os04g47890,Os04g0566600,Experimental,32723808,Cell-Marker gene
Oryza_sativa,flower,PO0009046,spikelet,PO0009051,LOC_Os04g47890,Os04g0566600,Experimental,32723808,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g47890,Os04g0566600,Experimental,32680975,Cell-Marker gene
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os04g47890,Os04g0566600,Experimental,32680975,Cell-Marker gene
Oryza_sativa,flower,PO0009046,spikelet,PO0009051,LOC_Os04g47890,Os04g0566600,Experimental,32680975,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g48400,Os04g0573100,Experimental,28838125,Cell-Marker gene
Oryza_sativa,bud,PO0000055,axillary bud,PO0004709,LOC_Os04g50940,Os04g0597600,Experimental,31128693,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,flower meristem,PO0000229,LOC_Os04g51000,Os04g0598300,Experimental,27838799,Cell-Marker gene
Oryza_sativa,flower,PO0009046,floral organ,PO0025395,LOC_Os04g51000,Os04g0598300,Experimental,27838799,Cell-Marker gene
Oryza_sativa,flower,PO0009046,spikelet,PO0009051,LOC_Os04g51000,Os04g0598300,Experimental,30302902,Cell-Marker gene
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os04g51000,,Experimental,9482818,Cell-Marker gene
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os04g51000,,Experimental,12676326,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,inflorescence meristem,PO0000230,LOC_Os04g51000,,Experimental,21910771,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,axillary bud meristem,PO0000232,LOC_Os04g51000,,Experimental,18305171,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g51070,Os04g0599300,Experimental,23385589,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,xylem,PO0005352,LOC_Os04g51830,Os04g0607600,Experimental,32849692,Cell-Marker gene
Oryza_sativa,vascular system,PO0000034,secondary xylem parenchyma,PO0004532,LOC_Os04g51830,Os04g0607600,Experimental,32849692,Cell-Marker gene
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g52540,Os04g0615700,Experimental,32409321,Cell-Marker gene
Oryza_sativa,flower,PO0009046,plant ovary,PO0009072,LOC_Os04g52540,Os04g0615700,Experimental,30902896,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g52540,Os04g0615700,Experimental,30902896,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g55590,,Experimental,DOI: 10.1105/tpc.112.103432,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g56070,,Experimental,12783325,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g56780,Os04g0663600,Experimental,31486529,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g56780,Os04g0663600,Experimental,31284830,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os04g56780,Os04g0663600,Experimental,31048024,Cell-Marker gene
Oryza_sativa,bud,PO0000055,axillary bud,PO0004709,LOC_Os04g56780,Os04g0663600,Experimental,31048024,Cell-Marker gene
Oryza_sativa,shoot system meristem,PO0006079,axillary bud meristem,PO0000232,LOC_Os04g56780,,Experimental,25841039,Cell-Marker gene
Oryza_sativa,flower,PO0009046,inflorescence,PO0009049,LOC_Os04g57270,,Experimental,30675653,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g57490,,Experimental,17138695,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os04g57490,,Experimental,21467577,Cell-Marker gene
Oryza_sativa,stem,PO0009047,mesocotyl,PO0020037,LOC_Os04g57560,Os04g0671300,Experimental,33220510,Cell-Marker gene
Oryza_sativa,root,PO0009005,exodermis,PO0005772,LOC_Os04g58760,Os04g0684300,Experimental,31484684,Cell-Marker gene
Oryza_sativa,root,PO0009005,root elongation zone,PO0025181,LOC_Os04g58760,Os04g0684300,Experimental,31484684,Cell-Marker gene
Oryza_sativa,flower,PO0009046,anther,PO0009066,LOC_Os05g01550,,Experimental,8704128,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os05g03884,,Experimental,8104574,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os05g03884,,Experimental,9869405,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os05g03884,,Experimental,16001259,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os05g03884,,Experimental,8755613,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os05g03884,,Experimental,10409508,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os05g03884,,Experimental,10080693,Cell-Marker gene
Oryza_sativa,shoot apex,PO0000037,shoot apical meristem,PO0020148,LOC_Os05g03884,,Experimental,22207572,Cell-Marker gene
